stockpile,category,type,dup_status,dispatcher,lines,size_bytes,match_confidence,matched_engine,path
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,89,4803,0.25,,controllers/ORCHESTRATION_STATE.json
extracted,controllers,misc,META,,205,5228,0,,controllers/PROJECT_ROADMAP_FOR_CLAUDE.md
extracted,controllers,util,WIRE_CANDIDATE,n/a,126,3840,0,,controllers/rebuild_accurate.py
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,101,3612,0.143,,controllers/remove_generic_fix_procedures.py
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,444,17029,0.143,,controllers/scripts/add_fix_procedures_phase1_fanuc.py
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,181,10504,0.125,,controllers/scripts/add_fix_procedures_phase2_all.py
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,140,4168,0,,controllers/strip_generic.py
extracted,controllers,misc,WIRE_CANDIDATE,prism_dev,4253,170560,0.167,,controllers/VERIFIED_FIX_PROCEDURES.json
extracted,core,misc,DATABASE,prism_data,195,6586,0.333,CADAdapterRegistry,core/PRISM_CAPABILITY_REGISTRY.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,2462,111848,0.2,,core/PRISM_CONSTANTS.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,356,21736,0.333,LatheMasterOrchestratorFacadeEngine,core/PRISM_ENHANCED_MASTER_ORCHESTRATOR.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,61,2275,0,,core/PRISM_ENHANCEMENTS.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,216,8792,0.333,MasterIndexEngine,core/PRISM_MASTER.js
extracted,core,database,DATABASE,prism_data,132,5105,0.25,,core/PRISM_MASTER_DB.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,697,24665,0.4,LatheMasterOrchestratorFacadeEngine,core/PRISM_MASTER_ORCHESTRATOR.js
extracted,core,cam,DATABASE,prism_data,613,32092,0.25,,core/PRISM_MASTER_TOOLPATH_REGISTRY.js
extracted,core,engine,STUB,,11,628,0,,core/PRISM_PARAM_ENGINE.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,146,7090,0.25,,core/PRISM_UNIFIED_WORKFLOW.js
extracted,core,misc,WIRE_CANDIDATE,prism_dev,224,8641,0.333,FormulaOrchestrator,core/PRISM_WORKFLOW_ORCHESTRATOR_V2.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,207,7411,0.4,ActiveLearningStrategyEngine,engines/ai_complete/PRISM_ACTIVE_LEARNING_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,301,13444,0.25,,engines/ai_complete/PRISM_ATTENTION_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,606,25618,0.333,ClusteringEngine,engines/ai_complete/PRISM_CLUSTERING_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,436,18567,0.25,,engines/ai_complete/PRISM_GNN_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,328,12096,0.25,,engines/ai_complete/PRISM_HYPEROPT_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,212,7124,0.2,,engines/ai_complete/PRISM_LR_SCHEDULER_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,65,3344,0.25,,engines/ai_complete/PRISM_NORMALIZATION_COMPLETE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,461,20094,0.333,MillingOnlineLearningTrackerEngine,engines/ai_complete/PRISM_ONLINE_LEARNING_COMPLETE.js
extracted,engines,algorithm,WIRE_CANDIDATE,prism_calc,200,8071,0.333,OptimizationEngine,engines/ai_complete/PRISM_OPTIMIZATION_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,720,30524,0.25,,engines/ai_complete/PRISM_RL_COMPLETE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,781,30058,0.5,TimeSeriesARIMAEngine,engines/ai_complete/PRISM_TIME_SERIES_COMPLETE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,223,7353,0.25,,engines/ai_complete/PRISM_UNCERTAINTY_COMPLETE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,393,17362,0.25,,engines/ai_complete/PRISM_XAI_COMPLETE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,353,9550,0.2,,engines/ai_ml/AI_ML_EXTRACTION_REPORT.json
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,188,5295,0.25,,engines/ai_ml/EXTRACTION_MANIFEST.json
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,164,4706,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_ACTIVATIONS_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,726,26124,0.333,AdvancedCalculations,engines/ai_ml/PRISM_ADVANCED_DQN.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,5229,315581,0.25,,engines/ai_ml/PRISM_AIRCUT_ELIMINATION_ENGINE.js
extracted,engines,engine,STUB,,16,460,0,,engines/ai_ml/PRISM_AI_100_ENGINE_WRAPPER.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,3677,167813,0.286,,engines/ai_ml/PRISM_AI_100_PHYSICS_GENERATOR.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,561,22311,0.2,,engines/ai_ml/PRISM_AI_AUTO_CAM.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,377,15487,0.2,,engines/ai_ml/PRISM_AI_COMPLETE_SYSTEM.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,383,17147,0.2,,engines/ai_ml/PRISM_AI_INTEGRATED_SYSTEM.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,606,21683,0.5,LatheOrchestrationEngine,engines/ai_ml/PRISM_AI_ORCHESTRATION_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,357,12568,0.5,PhysicsMLHybridEngine,engines/ai_ml/PRISM_AI_PHYSICS_ENGINE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,201,13164,0.2,,engines/ai_ml/PRISM_AI_TRAINING_DATA.js
extracted,engines,misc,STUB,,9,335,0,,engines/ai_ml/PRISM_ATTENTION_COMPLETE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,282,9546,0.667,WEDMGraphAttentionEngine,engines/ai_ml/PRISM_ATTENTION_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,147,8050,0,,engines/ai_ml/PRISM_AUTOENCODER.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,368,12833,0.5,FiveAxisDeepLearningEngine,engines/ai_ml/PRISM_AXIS_BEHAVIOR_LEARNING_ENGINE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,283,10381,0.25,,engines/ai_ml/PRISM_BAYESIAN_LEARNING.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,236,8547,0.25,,engines/ai_ml/PRISM_BAYESIAN_SYSTEM.js
extracted,engines,tool,PARTIAL_OVERLAP,prism_data,370,13609,0.75,BayesianToolLifeEngine,engines/ai_ml/PRISM_BAYESIAN_TOOL_LIFE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,216,9198,0.5,CalculatorPRISMModeEngine,engines/ai_ml/PRISM_CALCULATOR_CONSTRAINT_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,282,13227,0.5,AIResourceLearningEngine,engines/ai_ml/PRISM_CALCULATOR_LEARNING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,156,9003,0.5,AcquisitionRecommendationEngine,engines/ai_ml/PRISM_CALCULATOR_RECOMMENDATION_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,333,12141,0.5,AIResourceLearningEngine,engines/ai_ml/PRISM_CAM_LEARNING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,472,15657,0.99,ClusteringEngine,engines/ai_ml/PRISM_CLUSTERING_ENGINE.js
extracted,engines,engine,STUB,,7,285,0,,engines/ai_ml/PRISM_CNN_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,327,10281,0.4,AIResourceLearningEngine,engines/ai_ml/PRISM_COMPLEX_CAD_LEARNING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,449,14201,0.5,ConstraintSatisfactionEngine,engines/ai_ml/PRISM_CONTACT_CONSTRAINT_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,498,15820,0.4,AIResourceLearningEngine,engines/ai_ml/PRISM_CONTACT_CONSTRAINT_LEARNING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,362,16266,0.4,PrismEnhancedRecommenderEngine,engines/ai_ml/PRISM_CSP_ENHANCED_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,3173,125968,0.99,DecisionTreeEngine,engines/ai_ml/PRISM_DECISION_TREE_ENGINE.js
extracted,engines,ai_ml,STUB,,20,720,0,,engines/ai_ml/PRISM_DEEP_LEARNING.js
extracted,engines,misc,PARTIAL_OVERLAP,prism_dev,602,22501,0.667,DifferentialEvolutionEngine,engines/ai_ml/PRISM_DIFFERENTIAL_EVOLUTION.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,601,20087,0,,engines/ai_ml/PRISM_DL.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,137,5117,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_DQN_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,261,9073,0.5,EnsembleModelSelectorEngine,engines/ai_ml/PRISM_ENSEMBLE_ENGINE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,171,5045,0.25,,engines/ai_ml/PRISM_FAILSAFE_GENERATOR.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,387,14970,0.75,SketchConstraintEngine,engines/ai_ml/PRISM_FUSION_SKETCH_CONSTRAINT_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,632,24396,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_GA_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,206,10337,0.25,,engines/ai_ml/PRISM_GRADIENT_BOOSTING.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,442,17064,0.99,GraphAlgorithmsEngine,engines/ai_ml/PRISM_GRAPH_ALGORITHMS_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,1613,60140,0.5,DecisionReasoningEngine,engines/ai_ml/PRISM_INTELLIGENT_DECISION_ENGINE.js
extracted,engines,ai_ml,PARTIAL_OVERLAP,prism_ai,1472,68196,0.6,KaizenLeanSigmaEngine,engines/ai_ml/PRISM_LEAN_SIX_SIGMA_KAIZEN.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,146,4450,0.25,,engines/ai_ml/PRISM_LOSS_FUNCTIONS_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,70,3241,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_LSTM_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,383,20181,0.6,MachineLearningFeedbackEngine,engines/ai_ml/PRISM_MACHINE_3D_LEARNING_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,568,21821,0.667,MeshEngine,engines/ai_ml/PRISM_MESH_REPAIR_ENGINE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,949,37020,0,,engines/ai_ml/PRISM_ML.js
extracted,engines,algorithm,WIRE_CANDIDATE,prism_calc,748,28070,0.25,,engines/ai_ml/PRISM_ML_ALGORITHMS.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,287,10276,0.5,FeatureRecognitionEngine,engines/ai_ml/PRISM_ML_FEATURE_RECOGNITION.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,286,10847,0.5,CADWorldModelEngine,engines/ai_ml/PRISM_MODEL_COMPRESSION_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,350,12704,0.99,MonteCarloEngine,engines/ai_ml/PRISM_MONTE_CARLO_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,332,13938,0.5,NeuralCADGenerationEngine,engines/ai_ml/PRISM_NEURAL_ENGINE_ENHANCED.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,107,4670,0.5,MillNeuralNetworkEngine,engines/ai_ml/PRISM_NEURAL_NETWORK.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,182,6040,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_NLP_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,278,8126,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_OCR_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,315,13650,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_OPTIMIZERS_ENGINE.js
extracted,engines,algorithm,WIRE_CANDIDATE,prism_calc,175,9529,0.333,AdvancedCalculations,engines/ai_ml/PRISM_OPTIMIZER_ADVANCED.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,637,20040,0.2,,engines/ai_ml/PRISM_PARAMETRIC_CONSTRAINT_SOLVER.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,839,30059,0.25,,engines/ai_ml/PRISM_PHASE3_ADVANCED_RL.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,660,24564,0.4,CNCControllerDeepLearningEngine,engines/ai_ml/PRISM_PHASE3_DEEP_LEARNING.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,316,13196,0,,engines/ai_ml/PRISM_PHASE6_DEEPLEARNING.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,861,30995,0.5,AdaptiveChatterEngine,engines/ai_ml/PRISM_PIML_CHATTER_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,420,17328,0.5,CausalReasoningEngine,engines/ai_ml/PRISM_PROBABILISTIC_REASONING_ENGINE.js
extracted,engines,algorithm,WIRE_CANDIDATE,prism_calc,863,34194,0.25,,engines/ai_ml/PRISM_PSO_OPTIMIZER.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,12614,519277,0.333,A2AProtocolEngine,engines/ai_ml/PRISM_REGULARIZATION_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,720,26345,0.667,QLearningEngine,engines/ai_ml/PRISM_RL_QLEARNING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,85,3077,0.25,,engines/ai_ml/PRISM_RL_SARSA_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,304,13705,0.5,DistributorSearchEngine,engines/ai_ml/PRISM_SEARCH_ENHANCED_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,199,7705,0.5,CADWorldModelEngine,engines/ai_ml/PRISM_SEQUENCE_MODEL_ENGINE.js
extracted,engines,misc,PARTIAL_OVERLAP,prism_dev,570,21471,0.667,SimulatedAnnealingEngine,engines/ai_ml/PRISM_SIMULATED_ANNEALING.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,268,12447,0.99,TransformerEngine,engines/ai_ml/PRISM_TRANSFORMER_ENGINE.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,289,11819,0.2,,engines/ai_ml/PRISM_TRUE_AI_SYSTEM.js
extracted,engines,ai_ml,WIRE_CANDIDATE,prism_ai,5390,197587,0.2,,engines/ai_ml/PRISM_UNIFIED_CAD_LEARNING_SYSTEM.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,194,7586,0.5,AIResourceLearningEngine,engines/ai_ml/PRISM_UNIFIED_LEARNING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,335,11909,0.99,XAIEngine,engines/ai_ml/PRISM_XAI_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,184,6704,0.667,FinancialAnalysisEngine,engines/business/PRISM_FINANCIAL_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,160,5786,0.667,ContextInventoryEngine,engines/business/PRISM_INVENTORY_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,380,13956,0.99,JobCostingEngine,engines/business/PRISM_JOB_COSTING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,927,39695,0.99,JobShopSchedulingEngine,engines/business/PRISM_JOB_SHOP_SCHEDULING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,247,8155,0.5,CertificationTrackingEngine,engines/business/PRISM_JOB_TRACKING_ENGINE.js
extracted,engines,misc,PARTIAL_OVERLAP,prism_dev,331,13090,0.667,OrderManagerEngine,engines/business/PRISM_ORDER_MANAGER.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,343,18007,0.25,,engines/business/PRISM_PURCHASING_SYSTEM.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,216,8064,0.99,QuotingEngine,engines/business/PRISM_QUOTING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,413,17922,0.99,ReportingEngine,engines/business/PRISM_REPORTING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,183,6024,0.99,SchedulingEngine,engines/business/PRISM_SCHEDULING_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,271,10523,0.25,,engines/business/PRISM_SUBSCRIPTION_SYSTEM.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,438,17304,0.99,AdaptiveClearingEngine,engines/cad_cam/PRISM_ADAPTIVE_CLEARING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,219,7128,1,AdaptiveTessellationEngine,engines/cad_cam/PRISM_ADAPTIVE_TESSELLATION_ENGINE_V2.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,485,17616,0.4,AdvancedCNCConfigEngine,engines/cad_cam/PRISM_ADVANCED_BLADE_SURFACE_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,512,15789,0.4,AdvancedCNCConfigEngine,engines/cad_cam/PRISM_ADVANCED_SWEEP_LOFT_ENGINE.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,1294,44927,0.333,CadQueryCodeGeneratorEngine,engines/cad_cam/PRISM_BREP_CAD_GENERATOR_V2.js
extracted,engines,misc,PARTIAL_OVERLAP,prism_dev,725,22877,0.667,BRepTessellatorEngine,engines/cad_cam/PRISM_BREP_TESSELLATOR.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,208,7812,0.99,BSplineEngine,engines/cad_cam/PRISM_BSPLINE_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,6563,254644,0.99,BVHEngine,engines/cad_cam/PRISM_BVH_ENGINE.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,568,27670,0.333,CadCamHandoffEngine,engines/cad_cam/PRISM_CAD_CAM_INTEGRATION_HUB.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,200,6654,0.5,AnchoredConfidenceEngine,engines/cad_cam/PRISM_CAD_CONFIDENCE_ENGINE.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,287,11351,0.25,,engines/cad_cam/PRISM_CAD_KERNEL_MIT.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,158,7949,0.333,CadBridge,engines/cad_cam/PRISM_CAD_MATH.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,336,9993,0.4,DataQualityEngine,engines/cad_cam/PRISM_CAD_QUALITY_ASSURANCE_ENGINE.js
extracted,engines,cam,WIRE_CANDIDATE,prism_cam,1238,41769,0.2,,engines/cad_cam/PRISM_CAM_KERNEL_COMPLETE.js
extracted,engines,cam,WIRE_CANDIDATE,prism_cam,177,6535,0.2,,engines/cad_cam/PRISM_CAM_KERNEL_MIT.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,163,5976,0.4,CamDesignEngine,engines/cad_cam/PRISM_CAM_TOOLPATH_PARAMETERS_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,1318,49419,0.333,A2AProtocolEngine,engines/cad_cam/PRISM_CLIPPER2_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,462,13575,0.99,ConstructionGeometryEngine,engines/cad_cam/PRISM_CONSTRUCTION_GEOMETRY_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,320,11401,0.99,CurvatureAnalysisEngine,engines/cad_cam/PRISM_CURVATURE_ANALYSIS_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,437,14579,0.5,MillTurnOrchestrationEngine,engines/cad_cam/PRISM_ENHANCED_MILL_TURN_CAM_ENGINE.js
extracted,engines,cam,WIRE_CANDIDATE,prism_cam,391,13561,0.333,LathePrintToolpathGeneratorEngine,engines/cad_cam/PRISM_ENHANCED_TOOLPATH_GENERATOR.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,493,15228,0.2,,engines/cad_cam/PRISM_FEATURE_HISTORY_MANAGER.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,880,33541,0.99,FeatureInteractionEngine,engines/cad_cam/PRISM_FEATURE_INTERACTION_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,305,10751,0.5,FeatureRecognitionEngine,engines/cad_cam/PRISM_FEATURE_RECOGNITION_ENHANCED.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,409,12820,0.99,FilletingEngine,engines/cad_cam/PRISM_FILLETING_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,386,14952,0.75,SketchConstraintEngine,engines/cad_cam/PRISM_FUSION_SKETCH_CONSTRAINT_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,4051,165046,0.99,GeodesicDistanceEngine,engines/cad_cam/PRISM_GEODESIC_DISTANCE_ENGINE.js
extracted,engines,algorithm,PARTIAL_OVERLAP,prism_calc,387,14416,0.667,GeometryAlgorithmsEngine,engines/cad_cam/PRISM_GEOMETRY_ALGORITHMS.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,154,5190,0.25,,engines/cad_cam/PRISM_INTELLIGENT_COLLISION_SYSTEM.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,228,9907,0.99,IsosurfaceEngine,engines/cad_cam/PRISM_ISOSURFACE_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,556,14327,0.6,LathePrintToolpathGeneratorEngine,engines/cad_cam/PRISM_LATHE_TOOLPATH_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,467,15144,0.99,MeshDecimationEngine,engines/cad_cam/PRISM_MESH_DECIMATION_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,345,14639,0.4,CapacityPlanningEngine,engines/cad_cam/PRISM_MOTION_PLANNING_ENHANCED_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,669,26950,0.99,MultiaxisToolpathEngine,engines/cad_cam/PRISM_MULTIAXIS_TOOLPATH_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,140,5903,0.5,AdvancedCNCConfigEngine,engines/cad_cam/PRISM_NURBS_ADVANCED_ENGINE.js
extracted,engines,misc,WIRE_CANDIDATE,prism_dev,238,9939,0.25,,engines/cad_cam/PRISM_NURBS_LIBRARY.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,122,5421,0.99,OffsetSurfaceEngine,engines/cad_cam/PRISM_OFFSET_SURFACE_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,267,8481,0.4,ParametricSurfaceEngine,engines/cad_cam/PRISM_PARAMETRIC_CAD_ENHANCEMENT_ENGINE.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,81,3105,0.2,,engines/cad_cam/PRISM_REAL_CAD_PRIORITY_SYSTEM.js
extracted,engines,engine,STUB,,15,671,0,,engines/cad_cam/PRISM_REAL_TOOLPATH_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,622,24969,0.99,RestMachiningEngine,engines/cad_cam/PRISM_REST_MACHINING_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,296,10010,0.4,CamDesignEngine,engines/cad_cam/PRISM_SIEMENS_5AXIS_CAM_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,249,9280,0.99,SilhouetteEngine,engines/cad_cam/PRISM_SILHOUETTE_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,682,20460,0.99,SketchEngine,engines/cad_cam/PRISM_SKETCH_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,551,16457,0.99,SolidEditingEngine,engines/cad_cam/PRISM_SOLID_EDITING_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,127,5660,0.99,SurfaceIntersectionEngine,engines/cad_cam/PRISM_SURFACE_INTERSECTION_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,589,20252,0.99,SurfaceReconstructionEngine,engines/cad_cam/PRISM_SURFACE_RECONSTRUCTION_ENGINE.js
extracted,engines,algorithm,WIRE_CANDIDATE,prism_calc,215,8340,0.333,OptimizationEngine,engines/cad_cam/PRISM_TOOLPATH_OPTIMIZATION.js
extracted,engines,cam,WIRE_CANDIDATE,prism_cam,1049,23622,0.25,,engines/cad_cam/PRISM_TOOLPATH_STRATEGIES_COMPLETE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,912,33838,0.99,TopologyEngine,engines/cad_cam/PRISM_TOPOLOGY_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,936,31540,0.4,UnifiedCAMPipelineEngine,engines/cad_cam/PRISM_UNIFIED_3D_VIEWPORT_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,348,12661,0.4,DecisionReasoningEngine,engines/cad_cam/PRISM_UNIFIED_TOOLPATH_DECISION_ENGINE.js
extracted,engines,geometry,WIRE_CANDIDATE,prism_cad,67,2719,0.333,CadBridge,engines/cad_cam/PRISM_V858_CAD_SYSTEM.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,120,4042,0.99,VoronoiEngine,engines/cad_cam/PRISM_VORONOI_ENGINE.js
extracted,engines,engine,DUP_KEEP_EXISTING,prism_dev,496,15906,0.99,VoxelStockEngine,engines/cad_cam/PRISM_VOXEL_STOCK_ENGINE.js
extracted,engines,engine,PARTIAL_OVERLAP,prism_dev,309,12930,0.6,CadCamHandoffEngine,engines/cad_complete/PRISM_COMPLETE_CAD_CAM_ENGINE.js
extracted,engines,engine,WIRE_CANDIDATE,prism_dev,2915,101029,0.4,CompleteMachiningEngine,engines/cad_complete/PRISM_COMPLETE_CAD_GENERATION_ENGINE.js
